label_id,label_type,severity,gsv_panorama_id,zoom,heading,pitch,camera_heading,camera_pitch,user_id,lat,lng,geometry,cluster_id,clustered,cluster_label_count,way_type,distance_to_road,distance_to_intersection,tag,tag_count,description
2992,CurbRamp,1.0,wCyGdR8wBMH7Qq09J_0y8Q,1,255.9017791748047,-35.0,149.2696990966797,-1.331405639648437,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30936050415039,-122.97061920166016,POINT (-122.97061920166016 45.30936050415039),3533,0,1,residential,16.94536537097572,25.994547978865377,0.0,0.0,0.0
2993,NoSidewalk,5.0,wCyGdR8wBMH7Qq09J_0y8Q,1,281.5892944335937,-31.625,149.2696990966797,-1.331405639648437,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30936813354492,-122.9706802368164,POINT (-122.9706802368164 45.30936813354492),13308,0,1,residential,14.158628555139812,0.0,1.0,1.0,0.0
2994,NoSidewalk,5.0,wCyGdR8wBMH7Qq09J_0y8Q,1,335.7767944335937,-22.625,149.2696990966797,-1.331405639648437,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.3094596862793,-122.9706573486328,POINT (-122.97065734863281 45.3094596862793),13271,1,2,residential,19.218441121009704,0.0,1.0,1.0,0.0
2995,CurbRamp,2.0,wCyGdR8wBMH7Qq09J_0y8Q,2,82.92857360839844,-13.223214149475098,149.2696990966797,-1.331405639648437,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30936050415039,-122.97044372558594,POINT (-122.97044372558594 45.30936050415039),3469,1,3,residential,16.79387430676989,30.567673743849763,1.0,1.0,0.0
2996,CurbRamp,2.0,wCyGdR8wBMH7Qq09J_0y8Q,3,48.34375,-7.828125,149.2696990966797,-1.331405639648437,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30946731567383,-122.97044372558594,POINT (-122.97044372558594 45.30946731567383),3543,1,3,residential,22.147550917841777,33.62431026925341,1.0,2.0,0.0
3040,Obstacle,4.0,-QN4jNgucK2509y7EwbQGg,1,340.6875,-16.640625,181.60601806640625,3.077926635742187,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31258773803711,-122.96862030029295,POINT (-122.96862030029297 45.31258773803711),14301,1,2,residential,14.917838807652034,0.0,1.0,1.0,0.0
3039,Obstacle,4.0,-QN4jNgucK2509y7EwbQGg,1,340.6875,-16.640625,181.60601806640625,3.077926635742187,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31256103515625,-122.96862030029295,POINT (-122.96862030029297 45.31256103515625),14176,0,1,residential,15.509305123292298,0.0,1.0,1.0,0.0
3074,Obstacle,4.0,43LX2-eMipkaKe3PsyyIeQ,1,33.3125,-8.761160850524902,359.737548828125,0.7310409545898431,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31465530395508,-122.96373748779295,POINT (-122.96373748779297 45.31465530395508),13685,0,1,tertiary,29.90792536629361,0.0,1.0,1.0,0.0
3043,Obstacle,4.0,R8Z9VlE6mmtGV5nk32-KHQ,1,285.0,-35.0,179.6481475830078,2.849014282226562,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.3127555847168,-122.96863555908205,POINT (-122.96863555908203 45.3127555847168),14278,1,2,residential,17.224967882436207,0.0,1.0,1.0,0.0
3045,Obstacle,4.0,JBFdDJ1SDcDPGM73GcMwlQ,1,350.4375,-21.3125,180.4264373779297,2.520477294921875,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31300735473633,-122.9686508178711,POINT (-122.9686508178711 45.31300735473633),14056,0,1,residential,23.105795495091083,0.0,1.0,1.0,0.0
3049,Obstacle,4.0,MuL8VuBJSeWZHDhq14jwsg,1,336.375,-15.875,182.0170745849609,-1.63818359375,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31318664550781,-122.96861267089844,POINT (-122.96861267089844 45.31318664550781),14041,0,1,residential,15.282921865484417,0.0,1.0,1.0,0.0
3051,SurfaceProblem,1.0,fa2fhvCySWhpwGpm4mgoPg,1,114.375,-29.375,182.04090881347656,-1.766014099121093,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31314849853516,-122.9684600830078,POINT (-122.96846008300781 45.313148498535156),15256,0,1,residential,24.373834834009905,0.0,0.0,0.0,0.0
3055,CurbRamp,2.0,1DffxMkqnYTQJqPhmplFmQ,1,94.29463958740234,-23.339284896850582,165.15072631835938,0.1541748046875,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31361770629883,-122.9684600830078,POINT (-122.96846008300781 45.31361770629883),542,1,2,residential,19.1796093648137,33.229653649501124,0.0,0.0,0.0
3056,CurbRamp,1.0,1DffxMkqnYTQJqPhmplFmQ,1,59.23214340209961,-20.151784896850582,165.15072631835938,0.1541748046875,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31363677978516,-122.96839141845705,POINT (-122.96839141845703 45.313636779785156),536,1,2,tertiary,21.38851398678401,41.56105067158119,0.0,0.0,0.0
3057,CurbRamp,1.0,1DffxMkqnYTQJqPhmplFmQ,3,50.18526840209961,-8.573660850524902,165.15072631835938,0.1541748046875,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31373977661133,-122.96836853027344,POINT (-122.96836853027344 45.31373977661133),4345,0,1,tertiary,16.05244906215254,45.13931272571344,0.0,0.0,0.0
3059,CurbRamp,2.0,OaHYigr1JMTWj7OHiqBFRg,1,352.0602722167969,-24.698659896850582,268.3787841796875,-1.041496276855468,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31375503540039,-122.96835327148438,POINT (-122.96835327148438 45.31375503540039),4158,1,2,tertiary,21.545056797788085,50.987568390722544,0.0,0.0,0.0
3061,CurbRamp,1.0,aOtUkD69_bs0faCnt8IxHg,1,324.875,-12.511160850524902,344.89190673828125,0.697181701660156,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31380844116211,-122.9639892578125,POINT (-122.9639892578125 45.31380844116211),980,1,3,tertiary,32.717040237684834,49.87855323683475,0.0,0.0,0.0
3066,CurbRamp,1.0,aOtUkD69_bs0faCnt8IxHg,1,5.1875,-11.198660850524902,344.89190673828125,0.697181701660156,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31380081176758,-122.96376037597656,POINT (-122.96376037597656 45.31380081176758),1346,0,1,tertiary,23.98333068301706,36.893191855246016,0.0,0.0,0.0
3067,CurbRamp,1.0,SOeswnneCqnNE5lk6qjARA,1,83.75,-25.636159896850582,357.51287841796875,1.991111755371093,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31380462646485,-122.96376037597656,POINT (-122.96376037597656 45.313804626464844),3401,1,2,tertiary,24.108763856146982,38.035770588694085,0.0,0.0,0.0
3068,CurbRamp,1.0,SOeswnneCqnNE5lk6qjARA,1,296.0,-16.636159896850586,357.51287841796875,1.991111755371093,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31378555297852,-122.96387481689452,POINT (-122.96387481689453 45.313785552978516),1349,0,1,tertiary,5.83738692057002,25.81717882395177,0.0,0.0,0.0
3070,Obstacle,3.0,qzvUW3240PMSQX2VGbw3yw,1,35.9375,-13.448660850524902,359.7926940917969,3.29290771484375,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.3143424987793,-122.96375274658205,POINT (-122.96375274658203 45.3143424987793),14177,0,1,tertiary,25.99488181380002,0.0,1.0,1.0,0.0
3071,Obstacle,3.0,7RjfMRaNEKIPk6-TnFtfvg,1,35.9375,-13.448660850524902,359.3166809082031,1.793960571289062,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31446075439453,-122.9637451171875,POINT (-122.9637451171875 45.31446075439453),13940,0,1,tertiary,27.95626478786913,0.0,1.0,1.0,0.0
3072,Obstacle,3.0,7RjfMRaNEKIPk6-TnFtfvg,1,35.9375,-13.448660850524902,359.3166809082031,1.793960571289062,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31447219848633,-122.96375274658205,POINT (-122.96375274658203 45.31447219848633),14387,0,1,tertiary,25.993049762371385,0.0,1.0,1.0,0.0
3073,Obstacle,4.0,CQWl9_RgyNvjl01M3FN70A,1,33.3125,-8.761160850524902,359.8803100585937,1.360794067382812,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31467819213867,-122.96373748779295,POINT (-122.96373748779297 45.31467819213867),13648,0,1,tertiary,29.906641453087623,0.0,1.0,1.0,0.0
3075,Obstacle,4.0,43LX2-eMipkaKe3PsyyIeQ,1,33.3125,-8.761160850524902,359.737548828125,0.7310409545898431,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31466674804688,-122.96373748779295,POINT (-122.96373748779297 45.314666748046875),14105,0,1,tertiary,29.907283413917067,0.0,1.0,1.0,0.0
3085,Obstacle,3.0,cKnUUglHwlx9-oK08X8nJA,2,23.1875,-7.073660850524902,359.26568603515625,0.108314514160156,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31487655639648,-122.96373748779295,POINT (-122.96373748779297 45.314876556396484),13643,0,1,tertiary,29.89551420161508,0.0,1.0,1.0,0.0
3090,CurbRamp,1.0,xotCOggDd6lsdFpPKempFg,1,45.03571319580078,-29.296875,20.50426483154297,0.7216491699218751,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31531524658203,-122.96373748779295,POINT (-122.96373748779297 45.31531524658203),4311,1,2,residential,18.309535914431407,35.15470184196575,0.0,0.0,0.0
3091,CurbRamp,1.0,xotCOggDd6lsdFpPKempFg,1,26.66071510314941,-22.359375,20.50426483154297,0.7216491699218751,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.3154296875,-122.96373748779295,POINT (-122.96373748779297 45.3154296875),3250,1,2,residential,23.413032673335994,37.809570883470606,0.0,0.0,0.0
3093,CurbRamp,2.0,3K7eDQKuvToo_HaJBnn5gA,1,262.16070556640625,-25.4375,331.7338256835937,0.378044128417968,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.316009521484375,-122.9626693725586,POINT (-122.9626693725586 45.316009521484375),489,1,3,residential,17.288095181125396,27.71814370725903,0.0,0.0,0.0
3094,CurbRamp,1.0,3K7eDQKuvToo_HaJBnn5gA,1,343.16070556640625,-20.1875,331.7338256835937,0.378044128417968,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31612014770508,-122.96266174316406,POINT (-122.96266174316406 45.31612014770508),494,1,3,residential,19.533291197843827,30.33835330845278,0.0,0.0,0.0
3097,SurfaceProblem,3.0,7fS8F6045PeezkaSgAjz5g,2,342.6361694335937,-19.352678298950195,74.4321517944336,1.819236755371093,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.31181335449219,-122.96321868896484,POINT (-122.96321868896484 45.31181335449219),15198,0,1,residential,32.318587649061975,0.0,1.0,2.0,0.0
3098,CurbRamp,2.0,WcwGNFS6Am_l7TrVJII4ew,1,6.073660850524902,-21.977678298950195,52.53509521484375,0.9031677246093752,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.3117790222168,-122.96376037597656,POINT (-122.96376037597656 45.3117790222168),840,1,3,tertiary,23.363520170821705,36.67539923018617,1.0,1.0,0.0
3099,CurbRamp,2.0,WcwGNFS6Am_l7TrVJII4ew,1,197.1361541748047,-29.477678298950195,52.53509521484375,0.9031677246093752,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.311649322509766,-122.9637451171875,POINT (-122.9637451171875 45.311649322509766),524,1,3,residential,19.100131283021007,33.32901770158528,0.0,0.0,0.0
3133,CurbRamp,1.0,UlKj45fEPJUpRQO_sG_ong,2,73.45088958740234,-28.92410659790039,358.5556030273437,-1.379638671875,31a1671f-e0f4-430c-810b-b6b1c20772d7,45.32696914672852,-122.97559356689452,POINT (-122.97559356689453 45.326969146728516),719,1,2,residential,24.497989458423163,41.98865050192526,0.0,0.0,0.0
3170,CurbRamp,3.0,Lv2U61PMU0jZtBrkEQGBXw,2,220.875,-8.875,270.7778625488281,-0.458526611328125,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.29936218261719,-122.9598617553711,POINT (-122.9598617553711 45.29936218261719),3016,1,2,residential,18.1075347281375,33.70464849974291,1.0,2.0,0.0
3169,CurbRamp,3.0,Lv2U61PMU0jZtBrkEQGBXw,1,157.125,-28.9375,270.7778625488281,-0.458526611328125,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.29937362670898,-122.9596939086914,POINT (-122.9596939086914 45.299373626708984),3040,1,2,residential,24.18288970174207,34.65600229794511,1.0,1.0,0.0
3171,CurbRamp,1.0,3xIT4yteaomEtl5RK-PQxg,1,327.6071472167969,-35.0,270.8079528808594,0.229476928710937,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.29948043823242,-122.95997619628906,POINT (-122.95997619628906 45.29948043823242),3047,0,1,residential,14.916574435447112,50.00064856481229,0.0,0.0,0.0
3178,CurbRamp,3.0,9TWRMmx65hEUsd27jG1-AQ,1,139.16964721679688,-16.0625,182.7686767578125,-1.605445861816406,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.29936981201172,-122.96065521240234,POINT (-122.96065521240234 45.29936981201172),3171,1,2,residential,20.29641267963689,31.8220940450377,1.0,2.0,0.0
3172,NoCurbRamp,4.0,3xIT4yteaomEtl5RK-PQxg,1,202.16964721679688,-28.625,270.8079528808594,0.229476928710937,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.29937744140625,-122.9599838256836,POINT (-122.9599838256836 45.29937744140625),5134,1,2,residential,22.630510251494403,54.66980429803192,1.0,1.0,0.0
3179,CurbRamp,2.0,9TWRMmx65hEUsd27jG1-AQ,1,227.85714721679688,-20.1875,182.7686767578125,-1.605445861816406,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.29935836791992,-122.9608154296875,POINT (-122.9608154296875 45.29935836791992),3173,1,2,residential,20.812070844811924,36.27046393714605,0.0,0.0,0.0
3180,CurbRamp,2.0,9TWRMmx65hEUsd27jG1-AQ,1,242.10714721679688,-20.75,182.7686767578125,-1.605445861816406,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.29938125610352,-122.96085357666016,POINT (-122.96085357666016 45.299381256103516),3175,1,2,residential,20.939360319484557,37.64943931803999,0.0,0.0,0.0
3181,NoCurbRamp,5.0,9TWRMmx65hEUsd27jG1-AQ,1,323.6696472167969,-19.8125,182.7686767578125,-1.605445861816406,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.29946899414063,-122.9608383178711,POINT (-122.9608383178711 45.299468994140625),5131,1,2,residential,11.061815474045812,29.614354180220783,1.0,1.0,0.0
3182,CurbRamp,3.0,9TWRMmx65hEUsd27jG1-AQ,1,54.23214340209961,-25.0625,182.7686767578125,-1.605445861816406,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.29948425292969,-122.96066284179688,POINT (-122.96066284179688 45.29948425292969),3014,0,1,residential,16.679900743566886,24.35951418732501,1.0,3.0,0.0
3184,CurbRamp,1.0,I4HaYLv-xlA9tlBFgKaJAw,1,357.2321472167969,-13.625,181.68460083007807,-0.228530883789062,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.300140380859375,-122.96077728271484,POINT (-122.96077728271484 45.300140380859375),3036,0,1,residential,9.97463917418324,82.64973467571222,0.0,0.0,0.0
3183,SurfaceProblem,3.0,PrMFBLLaRC5SE6hiujw4RA,1,283.1696472167969,-21.6875,182.13934326171875,0.444625854492187,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.29953384399414,-122.96085357666016,POINT (-122.96085357666016 45.29953384399414),16211,0,1,residential,31.12025862718163,0.0,0.0,0.0,0.0
3200,SurfaceProblem,3.0,N2h7JdWY6rUKcR9uBZ8kMw,1,323.4352722167969,-29.75,271.4192810058594,0.043197631835937,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30045700073242,-122.96167755126952,POINT (-122.96167755126953 45.30045700073242),15615,0,1,primary,30.27715320890559,0.0,1.0,1.0,0.0
3202,CurbRamp,2.0,4MBwOkTpVYy5w7qw0LpI9Q,1,320.4352722167969,-23.375,271.160400390625,-0.440864562988281,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30046844482422,-122.96231842041016,POINT (-122.96231842041016 45.30046844482422),3099,1,2,primary,31.9060970835788,47.75883844224536,1.0,1.0,0.0
3187,CurbRamp,1.0,XZQwKjbhb7H-SN2I81CYLA,1,267.7946472167969,-28.625,171.62889099121094,-1.228271484375,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30027389526367,-122.96080017089844,POINT (-122.96080017089844 45.30027389526367),3021,0,1,residential,15.530493265979096,36.7696611731928,0.0,0.0,0.0
3188,CurbRamp,1.0,XZQwKjbhb7H-SN2I81CYLA,1,295.1696472167969,-19.4375,171.62889099121094,-1.228271484375,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30029296875,-122.96086120605467,POINT (-122.96086120605469 45.30029296875),3148,0,1,primary,29.453218349388766,40.77517515319397,0.0,0.0,0.0
3190,CurbRamp,1.0,XZQwKjbhb7H-SN2I81CYLA,3,338.0602722167969,-11.1875,171.62889099121094,-1.228271484375,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30039596557617,-122.96082305908205,POINT (-122.96082305908203 45.30039596557617),3136,0,1,primary,8.892431133934895,23.908777205728416,1.0,1.0,0.0
3192,CurbRamp,1.0,RrAhzm1rQpoEUJ89mSTTBA,1,218.06027221679688,-20.375,176.6697235107422,-3.78228759765625,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30026626586914,-122.96090698242188,POINT (-122.96090698242188 45.30026626586914),3179,0,1,primary,40.13687949579885,56.054788512723206,0.0,0.0,0.0
3193,CurbRamp,1.0,RrAhzm1rQpoEUJ89mSTTBA,1,195.74777221679688,-20.375,176.6697235107422,-3.78228759765625,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30022048950195,-122.96082305908205,POINT (-122.96082305908203 45.30022048950195),3032,0,1,residential,21.55283120274846,56.99166326896248,0.0,0.0,0.0
3191,CurbRamp,2.0,RrAhzm1rQpoEUJ89mSTTBA,1,300.7477722167969,-20.375,176.6697235107422,-3.78228759765625,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30046081542969,-122.96085357666016,POINT (-122.96085357666016 45.30046081542969),3150,1,2,residential,29.18581813043273,45.2614613037672,1.0,1.0,0.0
3196,CurbRamp,1.0,B1mEG66IxxadQT1BS3O3zQ,1,209.06027221679688,-27.3125,270.7167053222656,-0.542144775390625,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.300289154052734,-122.96104431152344,POINT (-122.96104431152344 45.300289154052734),3043,0,1,primary,31.636378469303644,82.94293262448186,0.0,0.0,0.0
3201,CurbRamp,2.0,LBExk3L9N5zgQEBxeT6RzA,1,329.8102722167969,-26.1875,271.1495056152344,-0.391288757324218,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30047607421875,-122.96204376220705,POINT (-122.96204376220703 45.30047607421875),3097,1,2,primary,37.634920772712,53.7349109493937,1.0,1.0,0.0
3209,CurbRamp,3.0,9TSCaSIfHvhF1hwNVLnSOQ,3,115.125,-15.078125,220.8218231201172,0.7695465087890621,a050a3bd-6dbc-4110-87c1-931ab23ef243,45.31083679199219,-122.94140625,POINT (-122.94140625 45.31083679199219),1487,1,2,residential,19.56379988087373,28.280523181782986,1.0,2.0,0.0
3223,CurbRamp,1.0,nLJ-evbPWNLYxedpbcv01g,1,54.109375,-27.5,11.673608779907228,0.456596374511718,a050a3bd-6dbc-4110-87c1-931ab23ef243,45.31170272827149,-122.94365692138672,POINT (-122.94365692138672 45.311702728271484),965,1,2,residential,18.3448359079347,29.545006740096643,1.0,2.0,0.0
3212,SurfaceProblem,1.0,ttADG2-a2U7CEiXHr3YVcQ,1,214.546875,-35.0,271.0489807128906,1.067619323730468,a050a3bd-6dbc-4110-87c1-931ab23ef243,45.310794830322266,-122.94254302978516,POINT (-122.94254302978516 45.310794830322266),14812,0,1,residential,22.047940180783108,0.0,1.0,1.0,0.0
3213,Obstacle,2.0,tJ2cSqKYPO_2EboZW_TQiA,1,353.171875,-30.59821510314941,270.121337890625,1.191581726074218,a050a3bd-6dbc-4110-87c1-931ab23ef243,45.31093978881836,-122.94303131103516,POINT (-122.94303131103516 45.31093978881836),13760,0,1,residential,28.405742897730548,0.0,1.0,1.0,0.0
3203,CurbRamp,3.0,4MBwOkTpVYy5w7qw0LpI9Q,2,41.640625,-14.982142448425291,271.160400390625,-0.440864562988281,d363619a-53e1-4ef4-a541-bb0278cae7c3,45.30047225952149,-122.96208190917967,POINT (-122.96208190917969 45.300472259521484),244,0,1,primary,28.96315976694185,46.16079392159224,1.0,2.0,0.0
3215,CurbRamp,2.0,P21mJcPLdakG6p2RjgfxvA,1,199.609375,-26.0,246.80018615722656,3.4327163696289062,a050a3bd-6dbc-4110-87c1-931ab23ef243,45.31081008911133,-122.94342041015624,POINT (-122.94342041015625 45.31081008911133),1506,1,2,residential,20.774164590148068,27.53254244464056,1.0,2.0,0.0
3222,CurbRamp,3.0,ukC73uwH0Qrzree2BrwAvw,1,49.421875,-32.375,15.39008331298828,0.504913330078125,a050a3bd-6dbc-4110-87c1-931ab23ef243,45.31158828735352,-122.9437026977539,POINT (-122.9437026977539 45.311588287353516),1210,1,2,residential,17.27107688690003,26.80958072248213,1.0,3.0,0.0
3230,CurbRamp,2.0,u8fiuEDxgljNQuavocL9MQ,3,109.01338958740234,-13.149553298950195,89.29335021972656,0.482994079589843,a050a3bd-6dbc-4110-87c1-931ab23ef243,45.31235122680664,-122.9435577392578,POINT (-122.94355773925781 45.31235122680664),1207,0,1,tertiary,15.97577357610447,24.85058069391196,1.0,2.0,0.0
3235,SurfaceProblem,1.0,EmFF9KqjjtzLr1kVegdnkw,3,129.59152221679688,-18.540178298950195,88.7341537475586,1.415946960449218,a050a3bd-6dbc-4110-87c1-931ab23ef243,45.31232452392578,-122.9427490234375,POINT (-122.9427490234375 45.31232452392578),16380,0,1,tertiary,22.28024165831085,0.0,1.0,1.0,0.0
3237,SurfaceProblem,3.0,zqIPq1KsgBWc7vZL_bVZjQ,3,115.71651458740234,-11.555803298950195,90.4241180419922,2.171401977539062,a050a3bd-6dbc-4110-87c1-931ab23ef243,45.31233596801758,-122.9421615600586,POINT (-122.9421615600586 45.31233596801758),16655,0,1,tertiary,15.615697183982842,0.0,1.0,2.0,0.0
17909,NoCurbRamp,5.0,rmKfTr1jJIhgknqwwMhoAg,2,123.92411041259766,-18.53125,359.83673095703125,-0.191062927246093,5adc13e9-6f72-4419-804a-42c0bcf1eec3,45.31365203857422,-122.97325897216795,POINT (-122.97325897216797 45.31365203857422),4779,0,1,tertiary,15.406959642614147,30.604393574057504,1.0,1.0,0.0
3243,SurfaceProblem,2.0,KwDpTkNKi-o4fRjEtUkkTg,3,41.13839340209961,-15.680803298950195,99.93992614746094,2.559158325195312,a050a3bd-6dbc-4110-87c1-931ab23ef243,45.31241607666016,-122.94124603271484,POINT (-122.94124603271484 45.312416076660156),16554,0,1,tertiary,33.388389483782845,0.0,1.0,1.0,0.0
3244,SurfaceProblem,2.0,KwDpTkNKi-o4fRjEtUkkTg,3,47.65401840209961,-11.790178298950195,99.93992614746094,2.559158325195312,a050a3bd-6dbc-4110-87c1-931ab23ef243,45.31240081787109,-122.94121551513672,POINT (-122.94121551513672 45.312400817871094),16373,0,1,tertiary,29.544516275347505,0.0,1.0,1.0,0.0
17777,CurbRamp,3.0,DF88RnRMKINQcsr1B_296Q,3,250.26339721679688,-14.553571701049805,359.7718811035156,-0.326202392578125,414039e1-808f-4ff9-b555-fb3481fda22a,45.31752395629883,-122.97347259521484,POINT (-122.97347259521484 45.31752395629883),2393,1,4,primary,25.618770937062468,52.33017816824491,1.0,3.0,0.0
17769,NoCurbRamp,5.0,3t7BSGCxwuiHkr7DUrso9A,1,243.54910278320312,-18.59375,358.49237060546875,-0.58038330078125,414039e1-808f-4ff9-b555-fb3481fda22a,45.3182373046875,-122.97349548339844,POINT (-122.97349548339844 45.3182373046875),4565,0,1,primary,29.303608621475167,29.32421727927165,1.0,1.0,0.0
17773,SurfaceProblem,2.0,tSfLo9Sd4esp2A4fZTXQNQ,3,226.95089721679688,-12.618303298950195,357.70245361328125,-0.440109252929687,414039e1-808f-4ff9-b555-fb3481fda22a,45.31794357299805,-122.97348022460938,POINT (-122.97348022460938 45.31794357299805),16769,0,1,primary,26.285694105063037,0.0,1.0,2.0,0.0
17768,CurbRamp,2.0,sRS7lDf_oCbI9wZqJnOA_w,3,167.28347778320312,-16.805803298950195,277.32843017578125,1.099411010742187,414039e1-808f-4ff9-b555-fb3481fda22a,45.31821060180664,-122.9732437133789,POINT (-122.9732437133789 45.31821060180664),2297,1,3,residential,11.334171553418331,37.158650903152605,1.0,1.0,0.0
17895,NoSidewalk,4.0,OwPfYahteVUTmgiWKholVg,1,95.6875,-16.4375,267.993896484375,0.6858139038085931,5adc13e9-6f72-4419-804a-42c0bcf1eec3,45.31290435791016,-122.9772491455078,POINT (-122.97724914550781 45.312904357910156),10867,1,2,residential,16.739845585098337,0.0,1.0,1.0,0.0
17752,CurbRamp,3.0,iIiaUoZFvoGOzrcd4U3aQw,2,249.125,-35.0,138.5801544189453,-3.001060485839843,414039e1-808f-4ff9-b555-fb3481fda22a,45.32069396972656,-122.97232055664062,POINT (-122.97232055664062 45.32069396972656),2235,1,3,residential,10.075961811198148,18.59664754342593,1.0,2.0,0.0
17760,NoSidewalk,5.0,xm6OSybPVEt3JMH0ZiLLNg,1,262.6741027832031,-29.375,268.7648010253906,3.9142837524414062,414039e1-808f-4ff9-b555-fb3481fda22a,45.318145751953125,-122.9717025756836,POINT (-122.9717025756836 45.318145751953125),12789,1,3,residential,9.323929635014233,0.0,1.0,1.0,0.0
17765,NoSidewalk,5.0,INU11cypIWNXg1ZrEZGVPg,1,277.4866027832031,-35.0,272.684326171875,2.066917419433593,414039e1-808f-4ff9-b555-fb3481fda22a,45.318267822265625,-122.97277069091795,POINT (-122.97277069091797 45.318267822265625),12862,1,3,residential,8.664495850096516,0.0,1.0,1.0,0.0
17898,CurbRamp,1.0,T0VJhEsIK8c7aDc8CKKdtA,2,122.16963958740234,-10.973214149475098,269.08966064453125,1.125213623046875,5adc13e9-6f72-4419-804a-42c0bcf1eec3,45.31288909912109,-122.97613525390624,POINT (-122.97613525390625 45.312889099121094),4193,1,2,residential,20.272644898590407,714.4504571641913,0.0,0.0,0.0
17910,CurbRamp,2.0,LCz646hacolv1HASgBaWHw,1,159.05357360839844,-28.4375,223.5583648681641,5.275642395019531,5adc13e9-6f72-4419-804a-42c0bcf1eec3,45.307804107666016,-122.97913360595705,POINT (-122.97913360595703 45.307804107666016),434,1,3,residential,16.662557089946947,27.3971605768057,1.0,1.0,0.0
17756,NoSidewalk,4.0,MwgrHdq7esZQq-k8CQEJGg,1,255.36160278320312,-20.375,260.3150329589844,-1.478645324707031,414039e1-808f-4ff9-b555-fb3481fda22a,45.31821823120117,-122.97086334228516,POINT (-122.97086334228516 45.31821823120117),12801,1,4,residential,18.41032114662122,0.0,1.0,1.0,0.0
17779,CurbRamp,4.0,YlFuuF8QfINdM0coek57ng,3,276.5133972167969,-12.444196701049805,359.9356994628906,-0.050025939941406,414039e1-808f-4ff9-b555-fb3481fda22a,45.31747055053711,-122.97350311279295,POINT (-122.97350311279297 45.31747055053711),2361,1,4,tertiary,24.15480659678298,42.64994206962111,1.0,3.0,0.0
17757,NoSidewalk,4.0,_LEnsU7rpxHGthrJvhoTtQ,1,255.36160278320312,-20.375,268.1749267578125,-3.01898193359375,414039e1-808f-4ff9-b555-fb3481fda22a,45.31814193725586,-122.97103881835938,POINT (-122.97103881835938 45.31814193725586),12750,1,2,residential,9.679077035253592,0.0,1.0,1.0,0.0
